review_id,order_id,review_score
rev_006824,order_008784,3
rev_006825,order_022421,1
rev_006826,order_024469,4
rev_006827,order_005766,5
rev_006828,order_003115,3
rev_006829,order_002977,3
rev_006830,order_021214,1
rev_006831,order_017396,4
rev_006832,order_000649,4
rev_006833,order_021888,4
rev_006834,order_028766,1
rev_006835,order_005779,5
rev_006836,order_017004,5
rev_006837,order_028059,5
rev_006838,order_016320,5
rev_006839,order_017600,3
rev_006840,order_014514,5
rev_006841,order_021489,4
rev_006842,order_020843,2
rev_006843,order_003399,1
rev_006844,order_014258,5
rev_006845,order_015169,1
rev_006846,order_003783,4
rev_006847,order_025770,1
rev_006848,order_006901,1
rev_006849,order_011071,3
rev_006850,order_028092,5
rev_006851,order_008195,5
rev_006852,order_019704,5
rev_006853,order_012207,3
rev_006854,order_014201,3
rev_006855,order_002317,1
rev_006856,order_010106,4
rev_006857,order_013556,4
rev_006858,order_014614,5
rev_006859,order_010121,4
rev_006860,order_016798,2
rev_006861,order_015742,5
rev_006862,order_015997,3
rev_006863,order_012247,5
rev_006864,order_008081,5
rev_006865,order_001421,5
rev_006866,order_026371,5
rev_006867,order_009302,4
rev_006868,order_022770,5
rev_006869,order_010402,5
rev_006870,order_004538,5
rev_006871,order_018786,3
rev_006872,order_017616,4
rev_006873,order_019624,5
rev_006874,order_002999,5
rev_006875,order_013544,5
rev_006876,order_017097,4
rev_006877,order_018627,4
rev_006878,order_005553,4
rev_006879,order_027197,4
rev_006880,order_027057,1
rev_006881,order_020576,4
rev_006882,order_013324,5
rev_006883,order_002043,5
rev_006884,order_008452,4
rev_006885,order_022218,4
rev_006886,order_002708,3
rev_006887,order_001616,2
rev_006888,order_021529,5
rev_006889,order_000995,5
rev_006890,order_017295,5
rev_006891,order_000036,5
rev_006892,order_018719,4
rev_006893,order_014445,3
rev_006894,order_001913,2
rev_006895,order_012325,5
rev_006896,order_009064,4
rev_006897,order_008820,2
rev_006898,order_006158,5
rev_006899,order_027938,5
rev_006900,order_027499,5
rev_006901,order_022533,1
rev_006902,order_004409,5
rev_006903,order_008054,5
rev_006904,order_022632,5
rev_006905,order_014836,4
rev_006906,order_021718,4
rev_006907,order_028366,1
rev_006908,order_002100,3
rev_006909,order_019335,4
rev_006910,order_024790,5
rev_006911,order_026187,1
rev_006912,order_023318,5
rev_006913,order_028539,1
rev_006914,order_001172,5
rev_006915,order_024001,5
rev_006916,order_007823,5
rev_006917,order_014315,5
rev_006918,order_011177,5
rev_006919,order_008990,5
rev_006920,order_025842,5
rev_006921,order_020589,4
rev_006922,order_019742,4
rev_006923,order_022685,5
rev_006924,order_004279,3
rev_006925,order_021749,2
rev_006926,order_025063,3
rev_006927,order_001317,5
rev_006928,order_008466,5
rev_006929,order_028239,1
rev_006930,order_018318,5
rev_006931,order_007365,5
rev_006932,order_028197,5
rev_006933,order_012321,5
rev_006934,order_023714,5
rev_006935,order_020346,5
rev_006936,order_021541,1
rev_006937,order_000038,4
rev_006938,order_021335,5
rev_006939,order_002431,5
rev_006940,order_013798,5
rev_006941,order_009337,4
rev_006942,order_015286,5
rev_006943,order_019872,4
rev_006944,order_013018,5
rev_006945,order_011710,5
rev_006946,order_018357,5
rev_006947,order_000400,4
rev_006948,order_006883,5
rev_006949,order_019690,5
rev_006950,order_005894,3
rev_006951,order_005659,4
rev_006952,order_002426,2
rev_006953,order_018547,5
rev_006954,order_005421,5
rev_006955,order_014434,1
rev_006956,order_000484,1
rev_006957,order_011050,1
rev_006958,order_008665,5
rev_006959,order_003599,5
rev_006960,order_000690,5
rev_006961,order_022096,5
rev_006962,order_007408,5
rev_006963,order_000372,5
rev_006964,order_014278,5
rev_006965,order_025053,5
rev_006966,order_014618,5
rev_006967,order_009085,2
rev_006968,order_004119,5
rev_006969,order_026687,5
rev_006970,order_019258,4
rev_006971,order_010778,4
rev_006972,order_003213,5
rev_006973,order_015262,4
rev_006974,order_001819,1
rev_006975,order_000969,5
rev_006976,order_026258,4
rev_006977,order_014678,3
rev_006978,order_012248,5
rev_006979,order_002425,5
rev_006980,order_018217,2
rev_006981,order_024635,5
rev_006982,order_028131,1
rev_006983,order_014612,3
rev_006984,order_022277,5
rev_006985,order_022821,4
rev_006986,order_008761,2
rev_006987,order_002087,1
rev_006988,order_010515,1
rev_006989,order_026912,5
rev_006990,order_002276,3
rev_006991,order_022107,4
rev_006992,order_021276,5
rev_006993,order_003759,2
rev_006994,order_021188,3
rev_006995,order_005654,2
rev_006996,order_009212,4
rev_006997,order_015881,3
rev_006998,order_019268,5
rev_006999,order_006277,5
rev_007000,order_006208,2
rev_007001,order_014831,1
rev_007002,order_023800,4
rev_007003,order_016153,3
rev_007004,order_006217,5
rev_007005,order_002525,3
rev_007006,order_011410,5
rev_007007,order_014638,4
rev_007008,order_028234,5
rev_007009,order_025367,5
rev_007010,order_010179,5
rev_007011,order_017753,5
rev_007012,order_000203,1
rev_007013,order_019660,5
rev_007014,order_019557,2
rev_007015,order_015009,5
rev_007016,order_002815,4
rev_007017,order_024098,2
rev_007018,order_018101,4
rev_007019,order_028134,5
rev_007020,order_021944,5
rev_007021,order_027661,4
rev_007022,order_024900,1
rev_007023,order_026508,3
rev_007024,order_003298,5
rev_007025,order_009198,5
rev_007026,order_027909,5
rev_007027,order_004140,5
rev_007028,order_002764,4
rev_007029,order_016702,4
rev_007030,order_006834,5
rev_007031,order_009799,5
rev_007032,order_006388,5
rev_007033,order_004009,1
rev_007034,order_004646,3
rev_007035,order_012489,2
rev_007036,order_008567,2
rev_007037,order_009883,3
rev_007038,order_028013,3
rev_007039,order_001405,5
rev_007040,order_004864,3
rev_007041,order_017767,5
rev_007042,order_022864,5
rev_007043,order_023096,1
rev_007044,order_004960,5
rev_007045,order_019170,3
rev_007046,order_004322,5
rev_007047,order_011355,5
rev_007048,order_010281,5
rev_007049,order_002941,4
rev_007050,order_020687,5
rev_007051,order_016901,5
rev_007052,order_007692,5
rev_007053,order_023887,3
rev_007054,order_029046,1
rev_007055,order_025827,5
rev_007056,order_018559,4
rev_007057,order_005012,5
rev_007058,order_011756,1
rev_007059,order_016685,5
rev_007060,order_009740,1
rev_007061,order_011608,3
rev_007062,order_001730,1
rev_007063,order_016892,5
rev_007064,order_014530,4
rev_007065,order_006373,5
rev_007066,order_017759,1
rev_007067,order_021791,3
rev_007068,order_000542,5
rev_007069,order_009493,5
rev_007070,order_020816,3
rev_007071,order_022716,2
rev_007072,order_016204,4
rev_007073,order_001753,5
rev_007074,order_011032,2
rev_007075,order_005373,2
rev_007076,order_010099,1
rev_007077,order_021164,5
rev_007078,order_006111,2
rev_007079,order_013768,1
rev_007080,order_000443,3
rev_007081,order_009187,5
rev_007082,order_005554,4
rev_007083,order_003193,4
rev_007084,order_020815,5
rev_007085,order_012242,5
rev_007086,order_015824,4
rev_007087,order_023373,5
rev_007088,order_003027,5
rev_007089,order_000046,2
rev_007090,order_021652,4
rev_007091,order_009522,5
rev_007092,order_021244,5
rev_007093,order_001401,5
rev_007094,order_017111,2
rev_007095,order_016841,4
rev_007096,order_008583,1
rev_007097,order_026358,4
rev_007098,order_024955,4
rev_007099,order_002633,5
rev_007100,order_016318,5
rev_007101,order_021922,1
rev_007102,order_013325,4
rev_007103,order_012872,5
rev_007104,order_024720,2
rev_007105,order_002622,5
rev_007106,order_010893,1
rev_007107,order_010247,5
rev_007108,order_006401,3
rev_007109,order_013269,5
rev_007110,order_001890,5
rev_007111,order_003749,4
rev_007112,order_002279,5
rev_007113,order_011408,5
rev_007114,order_005582,5
rev_007115,order_021619,4
rev_007116,order_015795,5
rev_007117,order_029091,1
rev_007118,order_026700,1
rev_007119,order_013190,2
rev_007120,order_016614,5
rev_007121,order_003502,5
rev_007122,order_003437,5
rev_007123,order_008164,3
rev_007124,order_025046,4
rev_007125,order_013228,5
rev_007126,order_013716,5
rev_007127,order_008128,5
rev_007128,order_001125,1
rev_007129,order_013439,1
rev_007130,order_021730,3
rev_007131,order_012473,2
rev_007132,order_013233,5
rev_007133,order_018129,1
rev_007134,order_004871,2
rev_007135,order_001346,5
rev_007136,order_006078,1
rev_007137,order_017552,5
rev_007138,order_026771,3
rev_007139,order_005924,1
rev_007140,order_027581,5
rev_007141,order_010633,1
rev_007142,order_000981,2
rev_007143,order_013240,3
rev_007144,order_000855,5
rev_007145,order_001163,5
rev_007146,order_028513,3
rev_007147,order_008740,5
rev_007148,order_013389,1
rev_007149,order_011150,5
rev_007150,order_017135,5
rev_007151,order_026058,5
rev_007152,order_009089,4
rev_007153,order_029149,5
rev_007154,order_021687,4
rev_007155,order_017020,5
rev_007156,order_027744,4
rev_007157,order_009820,5
rev_007158,order_028137,1
rev_007159,order_018269,3
rev_007160,order_010419,4
rev_007161,order_005243,5
rev_007162,order_009148,5
rev_007163,order_006497,5
rev_007164,order_007421,3
rev_007165,order_018953,5
rev_007166,order_028674,5
rev_007167,order_011879,5
rev_007168,order_011172,5
rev_007169,order_001245,3
rev_007170,order_024325,5
rev_007171,order_018209,4
rev_007172,order_000174,5
rev_007173,order_008722,5
rev_007174,order_006579,3
rev_007175,order_014863,2
rev_007176,order_006564,4
rev_007177,order_024276,5
rev_007178,order_015708,1
rev_007179,order_018715,1
rev_007180,order_022382,5
rev_007181,order_023761,5
rev_007182,order_009383,1
rev_007183,order_008094,5
rev_007184,order_013447,5
rev_007185,order_007841,5
rev_007186,order_009730,4
rev_007187,order_027302,5
rev_007188,order_024473,5
rev_007189,order_023307,5
rev_007190,order_011113,5
rev_007191,order_028591,1
rev_007192,order_023545,1
rev_007193,order_001466,3
rev_007194,order_018859,5
rev_007195,order_017001,5
rev_007196,order_005255,5
rev_007197,order_019737,5
rev_007198,order_020833,5
rev_007199,order_021159,1
rev_007200,order_000714,1
rev_007201,order_021035,4
rev_007202,order_001207,4
rev_007203,order_014928,5
rev_007204,order_005994,5
rev_007205,order_002451,3
rev_007206,order_017594,5
rev_007207,order_013268,1
rev_007208,order_024674,5
rev_007209,order_014564,4
rev_007210,order_018378,4
rev_007211,order_024002,2
rev_007212,order_020268,5
rev_007213,order_018459,5
rev_007214,order_012459,2
rev_007215,order_009707,5
rev_007216,order_025517,5
rev_007217,order_007819,4
rev_007218,order_007956,3
rev_007219,order_026928,4
rev_007220,order_015876,5
rev_007221,order_029295,5
rev_007222,order_021874,5
rev_007223,order_019994,5
rev_007224,order_023955,5
rev_007225,order_007834,1
rev_007226,order_016741,5
rev_007227,order_014461,3
rev_007228,order_007886,3
rev_007229,order_019082,2
rev_007230,order_001795,3
rev_007231,order_025473,1
rev_007232,order_001920,5
rev_007233,order_021517,3
rev_007234,order_007067,5
rev_007235,order_003251,1
rev_007236,order_007239,5
rev_007237,order_005125,5
rev_007238,order_019132,5
rev_007239,order_017203,5
rev_007240,order_001390,5
rev_007241,order_022044,4
rev_007242,order_016895,5
rev_007243,order_000949,3
rev_007244,order_024470,1
rev_007245,order_010008,4
rev_007246,order_018647,1
rev_007247,order_002951,2
rev_007248,order_026251,5
rev_007249,order_022170,4
rev_007250,order_009537,4
rev_007251,order_007761,2
rev_007252,order_021106,4
rev_007253,order_016297,1
rev_007254,order_005428,1
rev_007255,order_012206,3
rev_007256,order_006413,5
rev_007257,order_014029,3
rev_007258,order_021243,4
rev_007259,order_020633,5
rev_007260,order_015549,5
rev_007261,order_012398,5
rev_007262,order_028752,4
rev_007263,order_019996,4
rev_007264,order_018251,5
rev_007265,order_020170,5
rev_007266,order_015716,1
rev_007267,order_006435,5
rev_007268,order_006990,1
rev_007269,order_014361,2
rev_007270,order_005453,5
rev_007271,order_015904,5
rev_007272,order_027680,3
rev_007273,order_018686,5
rev_007274,order_008079,1
rev_007275,order_007894,5
rev_007276,order_002028,5
rev_007277,order_020572,5
rev_007278,order_021449,5
rev_007279,order_026476,5
rev_007280,order_007396,5
rev_007281,order_021202,5
rev_007282,order_002186,5
rev_007283,order_002341,5
rev_007284,order_025375,4
rev_007285,order_013892,3
rev_007286,order_006626,5
rev_007287,order_029009,4
rev_007288,order_014635,5
rev_007289,order_018196,5
rev_007290,order_014272,5
rev_007291,order_014622,1
rev_007292,order_023107,5
rev_007293,order_018760,5
rev_007294,order_018873,4
rev_007295,order_009557,3
rev_007296,order_015196,5
rev_007297,order_021719,3
rev_007298,order_025529,4
rev_007299,order_003785,4
rev_007300,order_028946,4
rev_007301,order_006296,1
rev_007302,order_000435,5
rev_007303,order_003362,4
rev_007304,order_007721,5
rev_007305,order_018517,4
rev_007306,order_007669,5
rev_007307,order_023255,5
rev_007308,order_026925,5
rev_007309,order_015443,3
rev_007310,order_018825,5
rev_007311,order_015743,1
rev_007312,order_028040,5
rev_007313,order_007164,5
rev_007314,order_028393,4
rev_007315,order_005845,4
rev_007316,order_001695,3
rev_007317,order_029216,4
rev_007318,order_029194,5
rev_007319,order_004447,1
rev_007320,order_022182,5
rev_007321,order_016940,2
rev_007322,order_015636,5
rev_007323,order_017019,5
rev_007324,order_005092,5
rev_007325,order_008052,5
rev_007326,order_014105,5
rev_007327,order_000597,3
rev_007328,order_011233,5
rev_007329,order_020393,5
rev_007330,order_016446,4
rev_007331,order_012839,5
rev_007332,order_027338,4
rev_007333,order_006861,5
rev_007334,order_010118,5
rev_007335,order_018960,5
rev_007336,order_005011,5
rev_007337,order_028507,1
rev_007338,order_021398,5
rev_007339,order_012580,5
rev_007340,order_000670,4
rev_007341,order_001867,5
rev_007342,order_019950,1
rev_007343,order_007140,4
rev_007344,order_027533,5
rev_007345,order_021012,4
rev_007346,order_019080,3
rev_007347,order_002039,5
rev_007348,order_010877,2
rev_007349,order_013640,5
rev_007350,order_007836,3
rev_007351,order_007636,5
rev_007352,order_025936,5
rev_007353,order_015979,5
rev_007354,order_022668,5
rev_007355,order_023531,4
rev_007356,order_014001,5
rev_007357,order_004196,1
rev_007358,order_010340,4
rev_007359,order_006973,5
rev_007360,order_014760,3
rev_007361,order_020098,4
rev_007362,order_005205,5
rev_007363,order_020220,5
rev_007364,order_004974,5
rev_007365,order_010915,5
rev_007366,order_002912,5
rev_007367,order_011463,4
rev_007368,order_003286,4
rev_007369,order_020454,4
rev_007370,order_012604,1
rev_007371,order_009084,4
rev_007372,order_023686,5
rev_007373,order_007099,1
rev_007374,order_019039,5
rev_007375,order_005617,5
rev_007376,order_011577,5
rev_007377,order_023415,4
rev_007378,order_014023,3
rev_007379,order_008623,5
rev_007380,order_003916,5
rev_007381,order_006265,5
rev_007382,order_029228,5
rev_007383,order_003613,5
rev_007384,order_001121,1
rev_007385,order_026798,4
rev_007386,order_004261,5
rev_007387,order_019706,5
rev_007388,order_002873,2
rev_007389,order_011653,4
rev_007390,order_023132,5
rev_007391,order_013908,3
rev_007392,order_000176,5
rev_007393,order_006793,3
rev_007394,order_027109,1
rev_007395,order_000193,3
rev_007396,order_015229,5
rev_007397,order_011005,5
rev_007398,order_008916,4
rev_007399,order_001927,4
rev_007400,order_025112,3
rev_007401,order_016593,1
rev_007402,order_007451,1
rev_007403,order_009902,4
rev_007404,order_026242,5
rev_007405,order_021948,5
rev_007406,order_026980,5
rev_007407,order_005163,5
rev_007408,order_020959,5
rev_007409,order_016750,5
rev_007410,order_012209,5
rev_007411,order_019283,5
rev_007412,order_007955,4
rev_007413,order_020819,5
rev_007414,order_009348,4
rev_007415,order_015042,1
rev_007416,order_016946,5
rev_007417,order_010489,5
rev_007418,order_016562,5
rev_007419,order_011078,5
rev_007420,order_015659,5
rev_007421,order_028441,4
rev_007422,order_017381,5
rev_007423,order_028512,3
rev_007424,order_018988,5
rev_007425,order_010616,3
rev_007426,order_027200,1
rev_007427,order_020797,1
rev_007428,order_008020,3
rev_007429,order_001033,5
rev_007430,order_013172,5
rev_007431,order_013444,2
rev_007432,order_004298,5
rev_007433,order_012585,5
rev_007434,order_016101,5
rev_007435,order_012754,4
rev_007436,order_005426,5
rev_007437,order_026969,4
rev_007438,order_012717,5
rev_007439,order_019245,4
rev_007440,order_013335,5
rev_007441,order_015899,1
rev_007442,order_020577,5
rev_007443,order_025382,5
rev_007444,order_000249,4
rev_007445,order_006520,4
rev_007446,order_026331,4
rev_007447,order_016453,3
rev_007448,order_016834,5
rev_007449,order_025428,2
rev_007450,order_022589,5
rev_007451,order_025808,2
rev_007452,order_020846,5
rev_007453,order_023513,4
rev_007454,order_010942,5
rev_007455,order_028143,5
rev_007456,order_001652,5
rev_007457,order_001617,1
rev_007458,order_028250,5
rev_007459,order_007147,5
rev_007460,order_019597,5
rev_007461,order_010165,4
rev_007462,order_012626,5
rev_007463,order_025235,4
rev_007464,order_007493,2
rev_007465,order_004306,4
rev_007466,order_005679,5
rev_007467,order_006040,2
rev_007468,order_013125,5
rev_007469,order_010186,5
rev_007470,order_001417,5
rev_007471,order_019202,3
rev_007472,order_007826,5
rev_007473,order_012124,5
rev_007474,order_013329,4
rev_007475,order_003734,1
rev_007476,order_010336,4
rev_007477,order_017197,5
rev_007478,order_024298,5
