order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
order_004629,csess_0001590,2025-12-25 11:11:00,delivered,2026-01-12 11:11:00,2026-01-10 11:11:00
order_004630,csess_0001591,2024-08-04 11:28:00,delivered,2024-08-23 11:28:00,2024-08-22 11:28:00
order_004631,csess_0001592,2025-02-05 19:17:00,delivered,2025-02-16 19:17:00,2025-02-24 19:17:00
order_004632,csess_0001592,2025-12-20 14:35:00,delivered,2026-01-10 14:35:00,2026-01-16 14:35:00
order_004633,csess_0001592,2025-12-11 10:43:00,delivered,2025-12-27 10:43:00,2026-01-05 10:43:00
order_004634,csess_0001592,2025-03-28 18:07:00,shipped,2025-03-30 18:07:00,2025-04-11 18:07:00
order_004635,csess_0001592,2025-03-13 20:45:00,delivered,2025-04-06 20:45:00,2025-04-11 20:45:00
order_004636,csess_0001592,2024-04-01 09:10:00,delivered,2024-04-22 09:10:00,2024-04-28 09:10:00
order_004637,csess_0001592,2025-11-23 06:20:00,delivered,2025-12-07 06:20:00,2025-12-07 06:20:00
order_004638,csess_0001592,2025-08-26 11:27:00,processing,,2025-09-20 11:27:00
order_004639,csess_0001592,2024-12-31 21:09:00,delivered,2025-01-21 21:09:00,2025-01-24 21:09:00
order_004640,csess_0001592,2024-08-28 15:19:00,canceled,,2024-09-23 15:19:00
order_004641,csess_0001593,2024-12-17 06:29:00,shipped,2025-01-03 06:29:00,2025-01-06 06:29:00
order_004642,csess_0001593,2024-11-14 06:16:00,delivered,2024-11-16 06:16:00,2024-11-23 06:16:00
order_004643,csess_0001593,2025-11-02 15:53:00,delivered,2025-11-18 15:53:00,2025-11-13 15:53:00
order_004644,csess_0001594,2024-12-24 16:35:00,delivered,2025-01-01 16:35:00,2025-01-04 16:35:00
order_004645,csess_0001594,2024-11-05 09:01:00,delivered,2024-11-14 09:01:00,2024-11-13 09:01:00
order_004646,csess_0001594,2025-12-06 13:59:00,delivered,2026-01-12 13:59:00,2026-01-04 13:59:00
order_004647,csess_0001595,2024-09-20 09:15:00,delivered,2024-09-25 09:15:00,2024-09-28 09:15:00
order_004648,csess_0001595,2025-09-23 18:13:00,delivered,2025-09-27 18:13:00,2025-10-05 18:13:00
order_004649,csess_0001595,2025-11-08 17:35:00,delivered,2025-12-07 17:35:00,2025-12-04 17:35:00
order_004650,csess_0001596,2024-11-13 19:35:00,shipped,2024-11-24 19:35:00,2024-11-28 19:35:00
order_004651,csess_0001596,2024-06-22 17:03:00,delivered,2024-07-17 17:03:00,2024-07-20 17:03:00
order_004652,csess_0001596,2025-11-28 15:44:00,delivered,2025-12-10 15:44:00,2025-12-19 15:44:00
order_004653,csess_0001597,2025-12-26 10:02:00,delivered,2026-01-24 10:02:00,2026-01-19 10:02:00
order_004654,csess_0001597,2025-03-25 20:42:00,delivered,2025-04-20 20:42:00,2025-04-22 20:42:00
order_004655,csess_0001597,2024-02-09 10:24:00,delivered,2024-03-02 10:24:00,2024-03-01 10:24:00
order_004656,csess_0001597,2025-01-05 20:00:00,shipped,2025-01-25 20:00:00,2025-01-26 20:00:00
order_004657,csess_0001598,2024-05-18 18:17:00,delivered,2024-06-09 18:17:00,2024-06-12 18:17:00
order_004658,csess_0001599,2024-04-12 12:44:00,delivered,2024-05-03 12:44:00,2024-04-29 12:44:00
order_004659,csess_0001599,2025-08-23 12:56:00,delivered,2025-09-19 12:56:00,2025-09-18 12:56:00
order_004660,csess_0001599,2025-11-19 18:09:00,delivered,2025-12-03 18:09:00,2025-12-06 18:09:00
order_004661,csess_0001599,2025-03-02 00:31:00,delivered,2025-03-17 00:31:00,2025-03-12 00:31:00
order_004662,csess_0001599,2024-05-16 09:55:00,delivered,2024-06-05 09:55:00,2024-06-05 09:55:00
order_004663,csess_0001600,2025-09-27 15:24:00,delivered,2025-10-02 15:24:00,2025-10-08 15:24:00
order_004664,csess_0001600,2024-08-02 17:35:00,unavailable,,2024-08-24 17:35:00
order_004665,csess_0001600,2024-09-03 21:08:00,delivered,2024-09-18 21:08:00,2024-09-28 21:08:00
order_004666,csess_0001600,2025-10-06 14:32:00,canceled,,2025-10-19 14:32:00
order_004667,csess_0001601,2025-11-09 16:10:00,unavailable,,2025-11-16 16:10:00
order_004668,csess_0001601,2024-09-09 07:27:00,delivered,2024-10-08 07:27:00,2024-10-03 07:27:00
order_004669,csess_0001601,2024-09-08 08:08:00,delivered,2024-09-28 08:08:00,2024-09-29 08:08:00
order_004670,csess_0001601,2025-01-15 08:24:00,delivered,2025-02-06 08:24:00,2025-02-04 08:24:00
order_004671,csess_0001602,2025-02-07 09:06:00,delivered,2025-02-16 09:06:00,2025-02-22 09:06:00
order_004672,csess_0001604,2024-10-07 12:16:00,delivered,2024-11-02 12:16:00,2024-11-02 12:16:00
order_004673,csess_0001604,2025-05-15 15:43:00,delivered,2025-06-01 15:43:00,2025-05-30 15:43:00
order_004674,csess_0001604,2024-06-03 12:47:00,delivered,2024-06-12 12:47:00,2024-06-12 12:47:00
order_004675,csess_0001604,2025-11-08 07:56:00,delivered,2025-11-24 07:56:00,2025-11-28 07:56:00
order_004676,csess_0001606,2025-12-28 14:30:00,delivered,2026-01-08 14:30:00,2026-01-11 14:30:00
order_004677,csess_0001605,2025-03-02 18:10:00,delivered,2025-03-17 18:10:00,2025-03-25 18:10:00
order_004678,csess_0001606,2024-09-30 19:15:00,delivered,2024-10-18 19:15:00,2024-10-22 19:15:00
order_004679,csess_0001606,2025-08-07 21:44:00,delivered,2025-08-20 21:44:00,2025-08-22 21:44:00
order_004680,csess_0001606,2024-04-29 11:04:00,delivered,2024-05-20 11:04:00,2024-05-23 11:04:00
order_004681,csess_0001606,2025-01-13 21:34:00,delivered,2025-02-12 21:34:00,2025-02-10 21:34:00
order_004682,csess_0001607,2024-09-15 13:54:00,delivered,2024-10-04 13:54:00,2024-10-03 13:54:00
order_004683,csess_0001607,2024-03-19 18:21:00,delivered,2024-04-02 18:21:00,2024-04-06 18:21:00
order_004684,csess_0001607,2025-11-17 07:54:00,delivered,2025-11-19 07:54:00,2025-11-30 07:54:00
order_004685,csess_0001608,2025-02-05 02:21:00,shipped,2025-02-12 02:21:00,2025-02-21 02:21:00
order_004686,csess_0001608,2025-09-08 21:46:00,delivered,2025-09-19 21:46:00,2025-09-23 21:46:00
order_004687,csess_0001609,2025-12-08 20:16:00,delivered,2025-12-30 20:16:00,2026-01-06 20:16:00
order_004688,csess_0001610,2025-07-19 11:16:00,delivered,2025-08-07 11:16:00,2025-08-03 11:16:00
order_004689,csess_0001610,2024-04-01 21:34:00,delivered,2024-04-03 21:34:00,2024-04-09 21:34:00
order_004690,csess_0001610,2025-11-06 18:58:00,delivered,2025-12-04 18:58:00,2025-12-04 18:58:00
order_004691,csess_0001611,2024-03-14 14:50:00,delivered,2024-03-22 14:50:00,2024-03-29 14:50:00
order_004692,csess_0001611,2024-12-04 14:58:00,delivered,2024-12-20 14:58:00,2024-12-24 14:58:00
order_004693,csess_0001612,2024-02-16 21:46:00,delivered,2024-02-29 21:46:00,2024-03-05 21:46:00
order_004694,csess_0001613,2025-09-12 14:25:00,canceled,,2025-09-23 14:25:00
order_004695,csess_0001613,2024-06-09 16:43:00,delivered,2024-06-30 16:43:00,2024-07-02 16:43:00
order_004696,csess_0001613,2024-12-03 19:43:00,delivered,2024-12-21 19:43:00,2024-12-23 19:43:00
order_004697,csess_0001613,2024-03-30 09:51:00,delivered,2024-04-15 09:51:00,2024-04-21 09:51:00
order_004698,csess_0001613,2024-03-03 13:44:00,delivered,2024-04-03 13:44:00,2024-03-30 13:44:00
order_004699,csess_0001613,2025-06-13 18:12:00,delivered,2025-06-17 18:12:00,2025-06-20 18:12:00
order_004700,csess_0001613,2025-11-14 10:31:00,delivered,2025-12-07 10:31:00,2025-12-10 10:31:00
order_004701,csess_0001613,2025-12-17 02:50:00,delivered,2025-12-22 02:50:00,2025-12-26 02:50:00
order_004702,csess_0001613,2024-07-31 23:43:00,delivered,2024-08-02 23:43:00,2024-08-08 23:43:00
order_004703,csess_0001613,2024-06-09 10:22:00,delivered,2024-06-17 10:22:00,2024-06-17 10:22:00
order_004704,csess_0001614,2025-06-08 09:50:00,delivered,2025-06-19 09:50:00,2025-06-19 09:50:00
order_004705,csess_0001614,2024-11-21 09:58:00,shipped,2024-11-26 09:58:00,2024-11-30 09:58:00
order_004706,csess_0001614,2024-06-06 15:27:00,canceled,,2024-06-25 15:27:00
order_004707,csess_0001615,2025-10-23 20:07:00,delivered,2025-11-05 20:07:00,2025-11-12 20:07:00
order_004708,csess_0001615,2024-11-25 20:23:00,delivered,2024-12-15 20:23:00,2024-12-13 20:23:00
order_004709,csess_0001615,2025-08-20 14:34:00,delivered,2025-09-10 14:34:00,2025-09-13 14:34:00
order_004710,csess_0001616,2024-05-26 22:14:00,delivered,2024-05-31 22:14:00,2024-06-08 22:14:00
order_004711,csess_0001616,2024-12-25 17:11:00,delivered,2025-01-23 17:11:00,2025-01-21 17:11:00
order_004712,csess_0001616,2025-12-27 07:18:00,delivered,2026-01-06 07:18:00,2026-01-04 07:18:00
order_004713,csess_0001617,2025-11-30 05:03:00,shipped,2025-12-21 05:03:00,2025-12-23 05:03:00
order_004714,csess_0001617,2025-07-13 08:30:00,delivered,2025-07-24 08:30:00,2025-07-26 08:30:00
order_004715,csess_0001617,2024-12-08 10:30:00,delivered,2024-12-27 10:30:00,2024-12-30 10:30:00
order_004716,csess_0001619,2024-08-14 11:22:00,delivered,2024-08-16 11:22:00,2024-08-23 11:22:00
order_004717,csess_0001619,2025-12-22 08:16:00,delivered,2026-01-16 08:16:00,2026-01-14 08:16:00
order_004718,csess_0001618,2025-07-14 11:19:00,delivered,2025-07-27 11:19:00,2025-07-29 11:19:00
order_004719,csess_0001620,2025-06-27 21:36:00,delivered,2025-07-13 21:36:00,2025-07-15 21:36:00
order_004720,csess_0001620,2024-08-07 15:46:00,delivered,2024-08-23 15:46:00,2024-08-28 15:46:00
order_004721,csess_0001620,2025-11-16 15:30:00,delivered,2025-11-20 15:30:00,2025-11-23 15:30:00
order_004722,csess_0001620,2025-12-03 17:19:00,processing,,2025-12-12 17:19:00
order_004723,csess_0001620,2025-08-31 07:14:00,shipped,2025-09-14 07:14:00,2025-09-17 07:14:00
order_004724,csess_0001620,2025-05-12 11:34:00,delivered,2025-05-20 11:34:00,2025-05-25 11:34:00
order_004725,csess_0001620,2024-10-22 23:50:00,delivered,2024-11-19 23:50:00,2024-11-16 23:50:00
order_004726,csess_0001620,2024-11-25 19:51:00,delivered,2024-11-30 19:51:00,2024-12-02 19:51:00
order_004727,csess_0001620,2024-12-07 09:21:00,delivered,2024-12-16 09:21:00,2024-12-15 09:21:00
order_004728,csess_0001621,2025-01-23 21:09:00,delivered,2025-01-29 21:09:00,2025-02-01 21:09:00
order_004729,csess_0001621,2025-07-26 16:01:00,delivered,2025-08-07 16:01:00,2025-08-11 16:01:00
order_004730,csess_0001622,2024-11-03 20:16:00,delivered,2024-11-30 20:16:00,2024-12-02 20:16:00
order_004731,csess_0001622,2025-07-27 07:54:00,delivered,2025-08-03 07:54:00,2025-08-03 07:54:00
order_004732,csess_0001623,2024-02-17 18:58:00,delivered,2024-02-26 18:58:00,2024-03-04 18:58:00
order_004733,csess_0001623,2025-12-12 20:34:00,delivered,2025-12-20 20:34:00,2025-12-25 20:34:00
order_004734,csess_0001623,2025-08-23 12:03:00,delivered,2025-09-07 12:03:00,2025-09-10 12:03:00
order_004735,csess_0001623,2025-02-10 15:48:00,delivered,2025-03-03 15:48:00,2025-03-11 15:48:00
order_004736,csess_0001624,2025-11-11 16:16:00,delivered,2025-11-14 16:16:00,2025-11-25 16:16:00
order_004737,csess_0001624,2024-08-04 20:03:00,delivered,2024-08-20 20:03:00,2024-08-20 20:03:00
order_004738,csess_0001625,2025-06-13 20:11:00,delivered,2025-06-22 20:11:00,2025-06-29 20:11:00
order_004739,csess_0001625,2024-05-22 09:57:00,delivered,2024-06-06 09:57:00,2024-06-08 09:57:00
order_004740,csess_0001625,2025-11-01 10:08:00,delivered,2025-11-21 10:08:00,2025-11-22 10:08:00
order_004741,csess_0001626,2024-02-25 19:04:00,delivered,2024-03-16 19:04:00,2024-03-24 19:04:00
order_004742,csess_0001626,2025-12-08 20:31:00,delivered,2025-12-19 20:31:00,2025-12-22 20:31:00
order_004743,csess_0001627,2024-05-26 20:32:00,delivered,2024-06-22 20:32:00,2024-06-23 20:32:00
order_004744,csess_0001627,2025-05-13 21:22:00,delivered,2025-06-01 21:22:00,2025-06-06 21:22:00
order_004745,csess_0001628,2025-04-13 21:39:00,delivered,2025-05-04 21:39:00,2025-05-06 21:39:00
order_004746,csess_0001628,2025-11-06 20:28:00,delivered,2025-11-27 20:28:00,2025-11-30 20:28:00
order_004747,csess_0001629,2025-06-21 08:25:00,delivered,2025-06-30 08:25:00,2025-07-01 08:25:00
order_004748,csess_0001629,2024-03-04 09:37:00,delivered,2024-03-17 09:37:00,2024-03-17 09:37:00
order_004749,csess_0001629,2025-06-12 14:54:00,delivered,2025-06-26 14:54:00,2025-06-27 14:54:00
order_004750,csess_0001630,2025-03-17 21:16:00,delivered,2025-04-08 21:16:00,2025-04-15 21:16:00
order_004751,csess_0001630,2025-03-09 19:39:00,unavailable,,2025-04-03 19:39:00
order_004752,csess_0001630,2025-12-20 08:15:00,delivered,2026-01-05 08:15:00,2026-01-13 08:15:00
order_004753,csess_0001631,2024-06-10 18:17:00,shipped,2024-06-21 18:17:00,2024-06-20 18:17:00
order_004754,csess_0001631,2025-11-02 16:56:00,delivered,2025-11-27 16:56:00,2025-11-29 16:56:00
order_004755,csess_0001632,2024-06-23 04:50:00,delivered,2024-07-02 04:50:00,2024-07-01 04:50:00
order_004756,csess_0001632,2024-01-11 22:43:00,delivered,2024-01-30 22:43:00,2024-02-04 22:43:00
order_004757,csess_0001633,2025-12-21 19:11:00,delivered,2026-01-15 19:11:00,2026-01-16 19:11:00
order_004758,csess_0001633,2024-11-17 14:57:00,delivered,2024-11-25 14:57:00,2024-12-02 14:57:00
order_004759,csess_0001633,2025-06-17 14:36:00,delivered,2025-07-01 14:36:00,2025-07-06 14:36:00
order_004760,csess_0001634,2024-09-25 20:23:00,shipped,2024-10-22 20:23:00,2024-10-24 20:23:00
order_004761,csess_0001634,2024-09-01 11:59:00,delivered,2024-09-20 11:59:00,2024-09-25 11:59:00
order_004762,csess_0001634,2025-11-12 15:46:00,unavailable,,2025-12-11 15:46:00
order_004763,csess_0001635,2025-07-17 01:35:00,delivered,2025-08-06 01:35:00,2025-08-03 01:35:00
order_004764,csess_0001635,2024-06-03 16:02:00,delivered,2024-06-21 16:02:00,2024-06-27 16:02:00
order_004765,csess_0001635,2025-11-14 08:56:00,delivered,2025-12-11 08:56:00,2025-12-07 08:56:00
order_004766,csess_0001635,2024-11-15 09:32:00,delivered,2024-11-29 09:32:00,2024-12-01 09:32:00
order_004767,csess_0001636,2024-11-06 17:56:00,delivered,2024-11-13 17:56:00,2024-11-17 17:56:00
order_004768,csess_0001636,2024-06-15 15:12:00,delivered,2024-07-11 15:12:00,2024-07-13 15:12:00
order_004769,csess_0001636,2025-12-06 20:52:00,delivered,2025-12-21 20:52:00,2025-12-18 20:52:00
order_004770,csess_0001637,2024-08-17 23:54:00,delivered,2024-08-31 23:54:00,2024-09-05 23:54:00
order_004771,csess_0001637,2025-12-11 08:38:00,delivered,2025-12-17 08:38:00,2025-12-25 08:38:00
order_004772,csess_0001637,2024-07-14 16:55:00,delivered,2024-08-03 16:55:00,2024-08-06 16:55:00
order_004773,csess_0001637,2025-03-25 10:14:00,unavailable,,2025-04-10 10:14:00
order_004774,csess_0001639,2024-04-08 07:18:00,delivered,2024-04-15 07:18:00,2024-04-20 07:18:00
order_004775,csess_0001639,2025-01-18 07:45:00,delivered,2025-01-28 07:45:00,2025-01-31 07:45:00
order_004776,csess_0001640,2025-08-01 18:00:00,canceled,,2025-08-24 18:00:00
order_004777,csess_0001640,2024-07-18 10:02:00,delivered,2024-07-27 10:02:00,2024-07-27 10:02:00
order_004778,csess_0001640,2024-03-05 14:40:00,delivered,2024-03-20 14:40:00,2024-03-15 14:40:00
order_004779,csess_0001640,2025-04-10 02:03:00,delivered,2025-04-30 02:03:00,2025-05-03 02:03:00
order_004780,csess_0001640,2024-01-04 10:56:00,delivered,2024-01-23 10:56:00,2024-01-26 10:56:00
order_004781,csess_0001640,2025-08-17 20:59:00,delivered,2025-08-27 20:59:00,2025-08-28 20:59:00
order_004782,csess_0001640,2024-07-09 09:43:00,delivered,2024-08-02 09:43:00,2024-08-05 09:43:00
order_004783,csess_0001640,2024-08-22 22:05:00,delivered,2024-09-12 22:05:00,2024-09-13 22:05:00
order_004784,csess_0001640,2024-09-27 20:48:00,delivered,2024-10-02 20:48:00,2024-10-08 20:48:00
order_004785,csess_0001640,2025-12-06 07:17:00,unavailable,,2025-12-27 07:17:00
order_004786,csess_0001641,2025-01-26 19:49:00,delivered,2025-02-16 19:49:00,2025-02-14 19:49:00
order_004787,csess_0001641,2025-12-22 05:06:00,delivered,2026-01-16 05:06:00,2026-01-18 05:06:00
order_004788,csess_0001641,2025-05-10 19:25:00,delivered,2025-05-21 19:25:00,2025-05-23 19:25:00
order_004789,csess_0001641,2024-04-19 08:34:00,delivered,2024-05-06 08:34:00,2024-05-07 08:34:00
order_004790,csess_0001641,2025-11-01 18:20:00,shipped,2025-11-10 18:20:00,2025-11-18 18:20:00
order_004791,csess_0001641,2024-12-14 07:38:00,delivered,2025-01-10 07:38:00,2025-01-11 07:38:00
order_004792,csess_0001641,2024-05-07 09:45:00,delivered,2024-05-25 09:45:00,2024-05-31 09:45:00
order_004793,csess_0001642,2024-03-16 08:41:00,shipped,2024-04-01 08:41:00,2024-03-31 08:41:00
order_004794,csess_0001642,2024-06-14 06:47:00,delivered,2024-06-18 06:47:00,2024-06-25 06:47:00
order_004795,csess_0001642,2025-02-13 17:03:00,delivered,2025-02-23 17:03:00,2025-03-04 17:03:00
order_004796,csess_0001642,2025-10-04 09:34:00,delivered,2025-10-06 09:34:00,2025-10-11 09:34:00
order_004797,csess_0001643,2024-10-16 10:32:00,delivered,2024-11-12 10:32:00,2024-11-09 10:32:00
order_004798,csess_0001643,2025-07-17 17:36:00,delivered,2025-07-29 17:36:00,2025-08-02 17:36:00
order_004799,csess_0001643,2024-10-19 14:04:00,delivered,2024-10-31 14:04:00,2024-10-31 14:04:00
order_004800,csess_0001643,2025-11-04 10:06:00,delivered,2025-11-06 10:06:00,2025-11-13 10:06:00
order_004801,csess_0001644,2024-06-06 22:04:00,delivered,2024-06-30 22:04:00,2024-07-03 22:04:00
order_004802,csess_0001644,2025-11-02 10:54:00,unavailable,,2025-11-14 10:54:00
order_004803,csess_0001644,2025-09-21 20:50:00,delivered,2025-09-23 20:50:00,2025-10-03 20:50:00
order_004804,csess_0001645,2024-10-13 10:03:00,delivered,2024-11-01 10:03:00,2024-10-29 10:03:00
order_004805,csess_0001646,2025-03-17 00:36:00,delivered,2025-03-26 00:36:00,2025-03-31 00:36:00
order_004806,csess_0001646,2024-02-15 11:44:00,delivered,2024-02-25 11:44:00,2024-02-26 11:44:00
order_004807,csess_0001646,2025-12-19 10:18:00,delivered,2026-01-03 10:18:00,2026-01-06 10:18:00
order_004808,csess_0001647,2024-04-02 20:25:00,delivered,2024-04-16 20:25:00,2024-04-22 20:25:00
order_004809,csess_0001647,2024-04-22 12:52:00,unavailable,,2024-05-07 12:52:00
order_004810,csess_0001648,2025-01-25 09:17:00,delivered,2025-02-07 09:17:00,2025-02-08 09:17:00
order_004811,csess_0001648,2024-06-06 20:13:00,delivered,2024-06-25 20:13:00,2024-06-29 20:13:00
order_004812,csess_0001648,2025-11-20 20:28:00,shipped,2025-12-08 20:28:00,2025-12-14 20:28:00
order_004813,csess_0001649,2024-11-24 19:43:00,shipped,2024-12-13 19:43:00,2024-12-14 19:43:00
order_004814,csess_0001649,2024-11-18 18:30:00,delivered,2024-11-28 18:30:00,2024-12-04 18:30:00
order_004815,csess_0001649,2024-11-24 08:14:00,delivered,2024-12-17 08:14:00,2024-12-16 08:14:00
order_004816,csess_0001649,2025-07-11 18:09:00,delivered,2025-07-19 18:09:00,2025-07-23 18:09:00
order_004817,csess_0001649,2025-11-21 19:24:00,delivered,2025-12-07 19:24:00,2025-12-08 19:24:00
order_004818,csess_0001650,2024-11-08 19:43:00,delivered,2024-11-20 19:43:00,2024-11-22 19:43:00
order_004819,csess_0001650,2025-02-10 02:16:00,delivered,2025-02-20 02:16:00,2025-02-17 02:16:00
order_004820,csess_0001650,2025-12-02 13:36:00,delivered,2025-12-26 13:36:00,2025-12-29 13:36:00
order_004821,csess_0001651,2024-07-27 10:37:00,delivered,2024-08-11 10:37:00,2024-08-11 10:37:00
order_004822,csess_0001652,2025-03-20 19:32:00,delivered,2025-03-22 19:32:00,2025-03-28 19:32:00
order_004823,csess_0001651,2025-08-11 14:23:00,shipped,2025-08-24 14:23:00,2025-08-24 14:23:00
order_004824,csess_0001651,2025-12-20 04:25:00,canceled,,2026-01-14 04:25:00
order_004825,csess_0001653,2025-01-08 14:15:00,delivered,2025-01-10 14:15:00,2025-01-20 14:15:00
order_004826,csess_0001653,2025-06-24 16:56:00,delivered,2025-07-05 16:56:00,2025-07-08 16:56:00
order_004827,csess_0001653,2024-12-08 23:55:00,delivered,2024-12-26 23:55:00,2024-12-30 23:55:00
order_004828,csess_0001653,2024-06-21 20:56:00,delivered,2024-06-25 20:56:00,2024-06-28 20:56:00
order_004829,csess_0001653,2024-04-15 11:59:00,delivered,2024-04-27 11:59:00,2024-05-02 11:59:00
order_004830,csess_0001653,2024-04-25 04:53:00,delivered,2024-05-16 04:53:00,2024-05-17 04:53:00
order_004831,csess_0001653,2024-01-23 11:23:00,canceled,,2024-02-06 11:23:00
order_004832,csess_0001653,2025-11-06 13:10:00,delivered,2025-11-20 13:10:00,2025-11-20 13:10:00
order_004833,csess_0001654,2024-08-28 10:19:00,delivered,2024-09-05 10:19:00,2024-09-09 10:19:00
order_004834,csess_0001654,2024-03-16 06:15:00,delivered,2024-04-02 06:15:00,2024-04-08 06:15:00
order_004835,csess_0001654,2024-12-09 20:29:00,delivered,2024-12-22 20:29:00,2024-12-28 20:29:00
order_004836,csess_0001654,2024-09-28 11:50:00,delivered,2024-10-22 11:50:00,2024-10-23 11:50:00
order_004837,csess_0001654,2025-03-28 14:22:00,delivered,2025-04-05 14:22:00,2025-04-10 14:22:00
order_004838,csess_0001654,2025-11-19 07:12:00,shipped,2025-12-03 07:12:00,2025-12-11 07:12:00
order_004839,csess_0001654,2025-05-01 21:56:00,delivered,2025-05-03 21:56:00,2025-05-10 21:56:00
order_004840,csess_0001654,2025-03-10 15:28:00,delivered,2025-03-18 15:28:00,2025-03-21 15:28:00
order_004841,csess_0001655,2024-09-06 07:36:00,delivered,2024-10-05 07:36:00,2024-10-05 07:36:00
order_004842,csess_0001656,2025-06-19 09:22:00,delivered,2025-07-05 09:22:00,2025-07-09 09:22:00
order_004843,csess_0001656,2024-07-23 16:33:00,unavailable,,2024-08-07 16:33:00
