customer_unique_id,frequency,monetary,recency_days,avg_order_value,avg_review_score,review_count,tenure_days,avg_days_between_orders,avg_installments,payment_type_diversity,late_delivery_rate,category_diversity,churned
cust_001107,4,290.4,200,72.6,4.0,3,166,55.0,4.2,1,0.25,4,1
cust_001108,1,110.61,451,110.61,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_001109,1,92.33,615,92.33,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001110,3,449.84,7,149.95,4.67,3,599,299.5,1.0,1,0.333,4,0
cust_001111,3,516.54,22,172.18,4.0,3,516,258.0,1.7,1,0.0,5,0
cust_001112,1,67.59,529,67.59,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_001113,7,1292.51,4,184.64,2.67,6,586,97.2,1.9,1,0.143,8,0
cust_001114,1,305.86,14,305.86,3.0,1,0,0.0,1.0,1,0.0,2,0
cust_001115,3,380.82,52,126.94,3.67,3,417,208.5,2.3,1,0.333,3,0
cust_001116,3,589.69,8,196.56,2.0,3,585,292.5,4.0,1,0.0,5,0
cust_001118,2,618.51,344,309.26,4.5,2,72,72.0,3.0,1,0.5,3,1
cust_001119,3,263.45,363,87.82,3.67,3,353,176.5,1.7,1,0.333,3,1
cust_001120,2,377.18,200,188.59,4.0,1,333,333.0,4.0,1,0.5,3,1
cust_001121,1,100.9,297,100.9,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001122,3,633.59,43,211.2,4.67,3,356,178.0,4.3,1,0.0,4,0
cust_001123,1,192.56,621,192.56,3.0,1,0,0.0,3.0,1,1.0,2,1
cust_001124,4,977.09,45,244.27,3.0,4,402,133.3,2.0,1,0.25,3,0
cust_001125,1,176.11,303,176.11,5.0,1,0,0.0,2.0,1,1.0,1,1
cust_001126,1,214.15,310,214.15,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001127,3,652.01,38,217.34,4.0,3,282,140.5,4.3,1,0.333,3,0
cust_001128,2,541.0,283,270.5,5.0,2,126,126.0,1.0,1,0.0,2,1
cust_001129,2,642.67,10,321.33,3.5,2,392,392.0,1.0,1,0.0,2,0
cust_001130,1,64.82,290,64.82,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_001131,3,284.84,5,94.95,3.0,3,585,292.5,2.0,1,0.0,3,0
cust_001132,3,268.38,10,89.46,3.67,3,468,233.5,4.3,1,0.333,3,0
cust_001133,3,808.75,59,269.58,3.67,3,446,222.5,2.7,1,0.667,3,0
cust_001134,3,2315.18,19,771.73,5.0,1,389,194.5,2.3,1,0.667,6,0
cust_001135,2,235.99,403,118.0,4.5,2,147,147.0,2.0,1,0.0,3,1
cust_001136,2,562.28,60,281.14,4.5,2,594,594.0,1.0,1,0.5,3,0
cust_001137,2,204.03,6,102.02,5.0,2,652,652.0,4.5,1,0.0,2,0
cust_001138,1,126.04,11,126.04,5.0,1,0,0.0,1.0,1,1.0,1,0
cust_001139,4,340.85,19,85.21,3.25,4,703,234.0,6.8,1,0.0,4,0
cust_001140,1,590.23,608,590.23,5.0,1,0,0.0,4.0,1,0.0,1,1
cust_001141,3,366.86,34,122.29,3.0,2,557,278.0,2.7,1,0.333,4,0
cust_001142,6,755.02,25,125.84,4.5,6,440,87.6,2.3,1,0.167,7,0
cust_001143,1,206.08,387,206.08,0.0,0,0,0.0,1.0,1,1.0,2,1
cust_001144,4,405.75,29,101.44,3.33,3,638,212.3,5.0,1,0.5,4,0
cust_001145,4,689.23,81,172.31,5.0,4,482,160.3,1.5,1,0.25,5,0
cust_001146,2,570.11,61,285.06,1.0,1,360,360.0,1.0,1,0.0,2,0
cust_001147,5,828.16,65,165.63,3.8,5,341,85.0,1.6,1,0.2,7,0
cust_001148,4,483.31,61,120.83,4.75,4,369,122.7,4.2,1,0.5,4,0
cust_001149,4,753.79,61,188.45,5.0,3,485,161.3,2.2,1,0.25,4,0
cust_001150,2,220.61,526,110.3,4.0,1,202,202.0,6.0,1,0.5,2,1
cust_001151,3,500.07,81,166.69,4.5,2,448,224.0,1.7,1,0.333,3,0
cust_001152,2,211.84,86,105.92,5.0,2,552,552.0,1.0,1,1.0,3,0
cust_001153,3,239.69,62,79.9,4.67,3,344,172.0,3.0,1,0.333,3,0
cust_001154,3,486.23,80,162.08,5.0,3,578,288.5,4.7,1,0.667,3,0
cust_001155,2,453.75,49,226.88,5.0,2,232,232.0,1.5,1,1.0,2,0
cust_001156,4,858.29,32,214.57,4.33,3,570,190.0,5.0,1,0.5,3,0
cust_001157,3,206.91,82,68.97,3.67,3,234,116.5,1.7,1,0.0,3,0
cust_001158,2,477.84,24,238.92,3.5,2,28,28.0,1.0,1,0.0,2,0
cust_001159,2,192.11,409,96.06,5.0,2,203,203.0,1.0,1,0.0,2,1
cust_001160,10,1143.35,53,114.34,3.33,6,526,58.1,3.2,1,0.1,10,0
cust_001161,1,180.79,658,180.79,3.0,1,0,0.0,6.0,1,1.0,2,1
cust_001162,3,485.56,10,161.85,4.33,3,636,317.5,4.7,1,0.0,4,0
cust_001163,2,357.88,428,178.94,4.5,2,122,122.0,1.0,1,0.0,2,1
cust_001164,8,2069.06,42,258.63,4.14,7,645,91.6,4.1,1,0.375,7,0
cust_001165,2,606.62,415,303.31,4.5,2,307,307.0,1.5,1,0.0,5,1
cust_001166,5,941.28,81,188.26,4.8,5,500,124.5,1.8,1,0.4,5,0
cust_001167,6,804.06,59,134.01,4.67,6,560,111.8,1.3,1,0.333,6,0
cust_001168,2,165.66,52,82.83,4.5,2,424,424.0,6.5,1,0.5,2,0
cust_001169,1,50.08,189,50.08,2.0,1,0,0.0,2.0,1,0.0,1,1
cust_001170,1,167.68,563,167.68,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001171,4,721.95,32,180.49,3.0,3,640,213.0,2.0,1,0.0,4,0
cust_001172,3,660.89,56,220.3,3.67,3,462,231.0,4.7,1,0.0,5,0
cust_001173,3,275.63,17,91.88,4.0,3,587,293.0,5.3,1,0.333,3,0
cust_001174,3,727.06,22,242.35,4.0,3,646,322.5,3.3,1,0.667,3,0
cust_001175,2,662.78,641,331.39,2.0,2,19,19.0,2.5,1,0.0,4,1
cust_001176,1,75.1,62,75.1,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_001177,1,101.09,287,101.09,1.0,1,0,0.0,1.0,1,1.0,1,1
cust_001178,3,282.03,149,94.01,3.67,3,236,118.0,2.0,1,0.333,4,1
cust_001179,1,67.63,281,67.63,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001180,5,778.37,14,155.67,4.0,5,692,172.5,3.0,1,0.2,5,0
cust_001181,2,483.22,42,241.61,5.0,2,33,33.0,3.5,1,0.5,3,0
cust_001182,5,776.38,22,155.28,4.6,5,454,113.2,1.8,1,0.2,5,0
cust_001183,1,117.97,291,117.97,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_001185,2,107.06,39,53.53,2.5,2,158,158.0,1.0,1,0.5,2,0
cust_001186,2,98.95,0,49.48,5.0,2,147,147.0,1.5,1,0.5,2,0
cust_001187,3,339.18,10,113.06,4.67,3,658,329.0,2.0,1,0.667,4,0
cust_001188,1,30.56,32,30.56,2.0,1,0,0.0,1.0,1,0.0,1,0
cust_001190,5,1679.63,16,335.93,4.0,4,168,41.5,1.8,1,0.0,6,0
cust_001192,2,118.59,55,59.3,2.5,2,259,259.0,1.5,1,0.0,2,0
cust_001193,4,777.31,5,194.33,3.25,4,466,155.0,1.0,1,0.25,7,0
cust_001194,1,163.01,330,163.01,3.0,1,0,0.0,1.0,1,0.0,2,1
cust_001195,4,3123.64,132,780.91,4.0,4,422,140.3,2.8,1,0.25,5,1
cust_001196,3,496.4,24,165.47,4.67,3,251,125.5,4.7,1,0.667,3,0
cust_001197,3,784.38,217,261.46,4.33,3,96,47.5,2.7,1,0.0,2,1
cust_001198,4,397.84,23,99.46,3.75,4,583,193.7,3.8,1,0.25,4,0
cust_001199,10,1892.56,19,189.26,4.0,10,699,77.2,3.0,1,0.1,7,0
cust_001200,3,431.8,11,143.93,5.0,3,432,216.0,5.0,1,0.333,4,0
cust_001201,5,1167.91,86,233.58,4.5,4,386,96.2,3.0,1,0.0,7,0
cust_001202,1,402.06,85,402.06,1.0,1,0,0.0,10.0,1,0.0,2,0
cust_001203,4,272.88,22,68.22,4.67,3,657,218.7,3.0,1,0.25,4,0
cust_001204,6,910.49,72,151.75,4.8,5,637,126.8,3.8,1,0.167,4,0
cust_001205,4,314.01,3,78.5,3.75,4,668,222.3,2.8,1,0.25,4,0
cust_001206,9,1104.71,17,122.75,4.78,9,378,46.8,3.2,1,0.111,9,0
cust_001207,4,465.38,18,116.34,3.25,4,399,133.0,1.2,1,0.5,3,0
cust_001208,2,351.65,6,175.82,4.0,2,534,534.0,1.5,1,0.5,2,0
cust_001209,2,97.48,91,48.74,2.5,2,537,537.0,2.0,1,0.0,2,1
cust_001210,1,103.16,574,103.16,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001211,2,164.85,378,82.42,3.0,2,6,6.0,1.5,1,0.0,2,1
cust_001212,2,187.21,18,93.6,4.0,2,570,570.0,5.5,1,0.0,2,0
cust_001213,1,21.25,8,21.25,1.0,1,0,0.0,1.0,1,0.0,1,0
cust_001214,3,716.18,29,238.73,3.67,3,414,206.5,2.0,1,0.0,4,0
cust_001215,4,663.48,28,165.87,3.5,4,499,166.0,4.8,1,0.0,3,0
cust_001216,1,111.56,39,111.56,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_001217,2,688.93,5,344.46,3.5,2,107,107.0,1.0,1,0.5,2,0
cust_001218,2,137.2,16,68.6,5.0,1,273,273.0,3.0,1,0.0,3,0
cust_001219,4,815.01,90,203.75,3.75,4,577,191.7,1.0,1,0.0,3,1
cust_001220,4,388.78,31,97.2,3.25,4,473,157.0,2.0,1,0.0,4,0
cust_001221,1,86.77,560,86.77,5.0,1,0,0.0,8.0,1,0.0,1,1
cust_001222,4,351.36,32,87.84,4.25,4,650,216.3,1.5,1,0.0,4,0
cust_001223,3,280.19,0,93.4,4.0,2,432,216.0,3.0,1,0.667,3,0
cust_001224,2,374.88,64,187.44,4.5,2,342,342.0,6.5,1,0.5,3,0
cust_001225,2,354.68,205,177.34,4.5,2,66,66.0,3.0,1,0.0,3,1
cust_001226,2,352.55,159,176.28,5.0,1,351,351.0,2.5,1,0.0,2,1
cust_001227,1,32.08,676,32.08,4.0,1,0,0.0,1.0,1,1.0,1,1
cust_001228,3,145.52,2,48.51,4.33,3,686,342.5,7.0,1,0.0,3,0
cust_001229,1,220.79,352,220.79,0.0,0,0,0.0,1.0,1,0.0,2,1
cust_001230,2,292.55,532,146.28,4.0,2,128,128.0,3.0,1,1.0,2,1
cust_001231,2,244.89,198,122.44,3.0,2,224,224.0,3.0,1,0.5,2,1
cust_001232,3,712.06,291,237.35,5.0,3,269,134.0,2.3,1,0.0,3,1
cust_001233,2,113.63,11,56.82,3.0,2,23,23.0,2.5,1,0.5,2,0
cust_001234,4,908.83,171,227.21,3.75,4,469,156.3,2.2,1,0.5,3,1
cust_001235,1,59.37,560,59.37,4.0,1,0,0.0,4.0,1,0.0,1,1
cust_001236,2,165.61,69,82.8,5.0,2,243,243.0,1.0,1,0.0,2,0
cust_001237,5,811.5,77,162.3,4.25,4,461,114.8,4.6,1,0.0,6,0
cust_001238,5,966.25,35,193.25,4.2,5,655,163.5,2.8,1,0.6,4,0
cust_001239,1,125.34,115,125.34,4.0,1,0,0.0,3.0,1,0.0,1,1
cust_001240,4,457.7,12,114.42,4.25,4,474,157.7,6.0,1,0.25,2,0
cust_001241,3,333.99,259,111.33,3.67,3,205,102.5,3.3,1,0.333,3,1
cust_001242,4,391.58,31,97.9,3.25,4,496,165.0,2.0,1,0.0,5,0
cust_001243,3,395.73,4,131.91,4.67,3,356,177.5,1.0,1,0.667,4,0
cust_001244,3,742.44,63,247.48,5.0,3,644,321.5,4.3,1,0.333,5,0
cust_001245,2,127.32,30,63.66,4.5,2,423,423.0,1.0,1,0.5,2,0
cust_001246,3,275.38,81,91.79,5.0,3,399,199.0,3.3,1,0.0,4,0
cust_001247,3,331.93,19,110.64,4.33,3,395,197.5,1.0,1,0.0,3,0
cust_001248,4,501.84,63,125.46,4.33,3,258,85.7,5.2,1,0.0,6,0
cust_001249,1,50.19,238,50.19,4.0,1,0,0.0,6.0,1,0.0,1,1
cust_001250,5,895.92,37,179.18,3.25,4,321,79.8,2.4,1,0.4,6,0
cust_001251,1,107.18,44,107.18,2.0,1,0,0.0,1.0,1,0.0,1,0
cust_001252,4,808.58,8,202.14,2.75,4,632,210.3,2.0,1,0.25,6,0
cust_001253,5,396.78,85,79.36,3.2,5,348,86.8,1.4,1,0.6,5,0
cust_001254,3,361.48,395,120.49,4.0,2,215,107.5,2.7,1,0.0,3,1
cust_001255,2,312.67,45,156.34,5.0,2,667,667.0,6.0,1,0.5,2,0
cust_001256,3,390.74,27,130.25,5.0,3,690,345.0,4.7,1,0.0,4,0
cust_001257,4,288.73,79,72.18,4.25,4,372,123.3,2.5,1,0.0,4,0
cust_001258,1,212.61,215,212.61,3.0,1,0,0.0,1.0,1,0.0,2,1
cust_001259,4,299.6,5,74.9,4.75,4,562,187.0,2.2,1,0.25,3,0
cust_001260,5,363.5,28,72.7,4.0,5,603,150.2,3.0,1,0.2,4,0
cust_001261,7,1061.85,42,151.69,3.33,6,588,97.5,3.9,1,0.143,6,0
cust_001262,1,75.28,30,75.28,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_001263,1,138.04,28,138.04,1.0,1,0,0.0,6.0,1,0.0,1,0
cust_001264,2,1089.07,212,544.54,4.5,2,210,210.0,2.0,1,0.5,3,1
cust_001265,2,285.47,56,142.74,4.5,2,380,380.0,8.0,1,0.5,2,0
cust_001266,3,304.07,71,101.36,5.0,3,648,323.5,1.3,1,0.0,3,0
cust_001267,3,639.51,26,213.17,3.33,3,163,81.5,7.3,1,0.0,2,0
cust_001268,2,251.74,2,125.87,3.0,2,584,584.0,4.0,1,0.0,2,0
cust_001269,3,608.1,7,202.7,4.33,3,519,259.0,9.3,1,0.0,4,0
cust_001270,2,229.45,28,114.72,4.5,2,279,279.0,6.0,1,0.5,2,0
cust_001271,2,466.36,48,233.18,5.0,1,375,375.0,3.0,1,0.0,3,0
cust_001272,2,254.35,54,127.18,5.0,2,552,552.0,4.5,1,0.0,2,0
cust_001273,2,553.67,285,276.83,5.0,2,127,127.0,6.5,1,0.5,3,1
cust_001274,3,390.81,11,130.27,4.0,3,680,340.0,5.7,1,0.333,3,0
cust_001275,1,79.77,596,79.77,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001276,1,236.43,559,236.43,5.0,1,0,0.0,2.0,1,1.0,1,1
cust_001277,2,311.43,84,155.72,5.0,2,376,376.0,2.5,1,0.0,3,0
cust_001278,2,422.66,43,211.33,3.5,2,430,430.0,6.5,1,0.5,2,0
cust_001280,2,267.52,276,133.76,4.5,2,317,317.0,1.5,1,0.0,3,1
cust_001281,1,112.1,374,112.1,5.0,1,0,0.0,3.0,1,1.0,1,1
cust_001282,2,235.87,79,117.94,5.0,2,340,340.0,3.5,1,0.0,2,0
cust_001283,2,143.68,82,71.84,4.5,2,292,292.0,4.0,1,0.0,2,0
cust_001284,3,421.43,4,140.48,3.5,2,618,309.0,1.7,1,0.0,5,0
cust_001285,3,297.76,60,99.25,4.33,3,570,285.0,3.3,1,0.0,2,0
cust_001286,1,275.66,657,275.66,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_001287,1,49.05,387,49.05,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_001288,3,297.2,8,99.07,0.0,0,112,55.5,1.3,1,0.667,3,0
cust_001289,2,495.3,4,247.65,5.0,2,201,201.0,3.0,1,0.0,4,0
cust_001290,1,97.83,77,97.83,0.0,0,0,0.0,1.0,1,0.0,1,0
cust_001291,2,358.88,381,179.44,4.5,2,180,180.0,1.5,1,0.0,2,1
cust_001292,2,291.66,358,145.83,2.5,2,133,133.0,2.0,1,0.0,2,1
cust_001293,4,503.04,7,125.76,4.33,3,670,223.0,2.5,1,0.25,3,0
cust_001294,5,934.57,31,186.91,4.4,5,292,72.8,2.0,1,0.0,6,0
cust_001295,5,949.13,27,189.83,4.2,5,633,158.2,1.8,1,0.4,6,0
cust_001296,7,996.52,5,142.36,3.8,5,636,105.5,1.7,1,0.143,8,0
cust_001297,3,285.61,64,95.2,2.67,3,394,197.0,2.3,1,0.333,4,0
cust_001298,1,104.41,670,104.41,5.0,1,0,0.0,5.0,1,0.0,1,1
cust_001299,3,154.36,45,51.45,3.33,3,591,295.5,5.3,1,0.0,3,0
cust_001300,5,1164.17,32,232.83,3.6,5,573,142.5,2.6,1,0.4,6,0
cust_001301,2,300.69,12,150.34,2.0,1,3,3.0,1.0,1,0.5,2,0
cust_001302,6,669.67,15,111.61,5.0,5,529,105.4,2.8,1,0.167,7,0
cust_001303,1,32.0,380,32.0,5.0,1,0,0.0,2.0,1,1.0,1,1
cust_001304,1,114.33,227,114.33,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_001305,3,513.2,231,171.07,4.5,2,420,209.5,7.7,1,0.0,3,1
cust_001306,3,461.1,6,153.7,5.0,3,677,338.5,2.3,1,0.333,3,0
cust_001307,5,848.34,52,169.67,4.75,4,641,159.8,2.0,1,0.4,7,0
cust_001308,2,457.14,51,228.57,3.5,2,23,23.0,3.0,1,0.5,3,0
cust_001309,5,663.3,1,132.66,4.2,5,544,135.5,3.4,1,0.4,5,0
cust_001310,2,234.02,373,117.01,3.0,2,342,342.0,1.0,1,0.0,2,1
cust_001311,1,296.08,54,296.08,5.0,1,0,0.0,2.0,1,0.0,1,0
cust_001312,2,112.1,70,56.05,4.0,2,487,487.0,7.5,1,0.5,2,0
cust_001313,3,399.01,21,133.0,3.0,3,389,194.0,1.3,1,0.0,3,0
cust_001314,3,475.51,23,158.5,3.67,3,413,206.0,2.3,1,0.333,3,0
cust_001315,1,258.42,669,258.42,5.0,1,0,0.0,8.0,1,0.0,1,1
cust_001316,1,64.17,729,64.17,4.0,1,0,0.0,4.0,1,1.0,1,1
cust_001317,2,196.89,125,98.44,4.5,2,573,573.0,4.5,1,0.0,2,1
cust_001318,4,345.7,56,86.42,4.25,4,495,164.7,3.0,1,0.25,3,0
cust_001319,2,195.86,485,97.93,4.5,2,129,129.0,2.5,1,0.0,2,1
cust_001320,6,1509.76,49,251.63,3.6,5,595,118.4,4.0,1,0.0,5,0
cust_001321,1,180.88,0,180.88,4.0,1,0,0.0,4.0,1,1.0,2,0
cust_001322,7,1618.89,3,231.27,4.0,7,589,97.7,1.6,1,0.429,10,0
cust_001324,3,524.27,85,174.76,5.0,3,547,273.0,2.7,1,0.333,4,0
cust_001325,4,738.76,56,184.69,4.75,4,450,150.0,2.5,1,0.5,4,0
cust_001326,2,270.66,41,135.33,5.0,1,355,355.0,3.0,1,0.5,2,0
cust_001327,2,943.8,50,471.9,4.0,2,563,563.0,8.5,1,0.0,3,0
cust_001328,1,366.86,288,366.86,0.0,0,0,0.0,5.0,1,0.0,3,1
cust_001329,2,636.25,41,318.12,3.0,2,382,382.0,1.5,1,0.0,4,0
cust_001330,1,245.9,644,245.9,5.0,1,0,0.0,1.0,1,1.0,2,1
cust_001331,4,471.09,553,117.77,3.75,4,61,20.3,2.2,1,0.5,3,1
cust_001332,1,457.95,506,457.95,5.0,1,0,0.0,1.0,1,1.0,2,1
cust_001333,4,741.61,120,185.4,3.0,4,584,194.0,6.0,1,0.25,4,1
cust_001334,4,572.34,53,143.08,5.0,4,672,223.7,3.5,1,0.0,5,0
cust_001335,3,748.23,54,249.41,2.5,2,568,284.0,2.7,1,0.0,4,0
cust_001336,5,580.17,60,116.03,4.2,5,623,155.5,3.8,1,0.0,5,0
cust_001337,1,196.51,531,196.51,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001338,6,585.07,76,97.51,3.83,6,576,115.0,4.0,1,0.333,4,0
cust_001339,2,187.9,202,93.95,3.5,2,363,363.0,1.0,1,0.5,2,1
cust_001340,2,102.49,393,51.24,3.0,2,31,31.0,4.5,1,0.0,2,1
cust_001341,2,153.09,49,76.54,3.0,2,519,519.0,1.5,1,0.5,2,0
cust_001342,2,1007.81,328,503.9,5.0,1,105,105.0,2.0,1,0.5,3,1
cust_001343,5,875.49,22,175.1,4.2,5,521,129.8,2.2,1,0.0,9,0
cust_001344,3,443.2,75,147.73,4.67,3,411,205.5,2.3,1,0.0,3,0
cust_001345,3,620.24,16,206.75,5.0,3,258,128.5,2.3,1,0.667,3,0
cust_001346,1,99.56,248,99.56,1.0,1,0,0.0,1.0,1,0.0,1,1
cust_001347,7,726.43,137,103.78,4.57,7,581,96.2,2.7,1,0.0,7,1
cust_001348,3,923.44,11,307.81,4.67,3,439,219.0,7.7,1,0.0,5,0
cust_001349,2,168.42,46,84.21,2.0,1,584,584.0,6.5,1,0.5,2,0
cust_001350,2,507.03,6,253.52,4.5,2,430,430.0,5.0,1,0.5,2,0
cust_001351,1,188.38,514,188.38,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_001352,7,713.09,11,101.87,3.33,6,628,104.3,4.9,1,0.0,7,0
cust_001353,2,334.58,59,167.29,4.0,2,353,353.0,3.0,1,0.5,3,0
cust_001354,3,317.88,25,105.96,3.33,3,396,197.5,1.0,1,0.667,2,0
cust_001355,3,262.83,53,87.61,2.33,3,414,206.5,2.3,1,0.333,3,0
cust_001356,2,375.59,33,187.8,5.0,1,523,523.0,3.0,1,0.0,4,0
cust_001357,3,463.41,5,154.47,4.0,3,685,342.5,3.7,1,0.667,4,0
cust_001358,1,207.86,592,207.86,1.0,1,0,0.0,3.0,1,0.0,1,1
cust_001359,5,1349.13,42,269.83,4.8,5,586,146.0,4.4,1,0.6,5,0
cust_001360,2,412.21,95,206.1,4.5,2,388,388.0,1.0,1,0.0,2,1
cust_001361,3,548.87,350,182.96,4.0,3,129,64.0,1.0,1,0.667,6,1
cust_001362,1,90.84,327,90.84,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001363,4,516.8,53,129.2,4.0,4,522,173.7,5.0,1,0.25,4,0
cust_001364,6,1295.95,3,215.99,3.83,6,608,121.2,2.5,1,0.167,8,0
cust_001365,3,349.62,44,116.54,4.0,3,607,303.0,2.7,1,0.333,3,0
cust_001366,2,210.63,23,105.32,5.0,2,90,90.0,4.0,1,0.0,2,0
cust_001367,3,667.08,55,222.36,4.33,3,583,291.5,1.3,1,0.333,4,0
cust_001368,2,492.45,392,246.22,4.0,2,265,265.0,1.0,1,0.0,2,1
cust_001369,1,44.04,684,44.04,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001370,9,1640.92,14,182.32,3.89,9,653,81.1,1.9,1,0.111,8,0
cust_001371,1,387.04,206,387.04,3.0,1,0,0.0,1.0,1,0.0,2,1
cust_001372,3,689.53,69,229.84,4.0,3,331,165.5,1.0,1,0.333,5,0
cust_001373,3,309.01,4,103.0,4.67,3,579,289.0,3.0,1,0.667,2,0
cust_001374,2,195.67,171,97.84,5.0,2,216,216.0,1.0,1,0.0,2,1
cust_001375,3,502.31,9,167.44,3.67,3,494,246.5,5.0,1,0.333,4,0
cust_001376,7,1122.55,45,160.36,3.17,6,465,77.2,3.0,1,0.286,6,0
cust_001377,2,362.36,158,181.18,5.0,2,183,183.0,1.0,1,0.0,3,1
cust_001378,2,371.16,157,185.58,5.0,2,265,265.0,3.5,1,0.0,3,1
cust_001379,4,597.35,19,149.34,5.0,2,664,220.7,2.0,1,0.0,4,0
cust_001380,2,267.25,50,133.62,5.0,1,463,463.0,1.0,1,0.0,3,0
cust_001381,3,507.71,60,169.24,4.5,2,528,263.5,2.7,1,0.0,4,0
cust_001382,2,700.26,23,350.13,3.0,2,652,652.0,1.0,1,0.0,4,0
cust_001383,4,1024.26,55,256.06,4.75,4,528,175.7,2.2,1,0.0,5,0
cust_001384,3,514.26,193,171.42,4.67,3,473,236.5,1.3,1,0.0,3,1
cust_001385,2,258.5,11,129.25,3.0,2,277,277.0,4.0,1,0.0,3,0
cust_001386,1,152.14,59,152.14,5.0,1,0,0.0,5.0,1,0.0,2,0
cust_001387,2,177.24,556,88.62,3.5,2,163,163.0,4.5,1,0.5,2,1
cust_001388,3,507.38,10,169.13,5.0,3,399,199.0,4.0,1,0.0,3,0
cust_001389,1,67.76,486,67.76,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_001390,4,401.9,47,100.48,4.33,3,528,175.7,1.0,1,0.5,3,0
cust_001391,3,543.55,25,181.18,3.67,3,539,269.5,2.7,1,0.333,4,0
cust_001392,3,423.4,20,141.13,4.67,3,514,257.0,1.0,1,0.0,4,0
cust_001393,2,180.27,347,90.14,3.0,2,285,285.0,2.5,1,0.0,2,1
cust_001394,8,1048.37,136,131.05,3.5,8,591,84.0,3.4,1,0.125,8,1
cust_001395,6,1269.02,9,211.5,4.0,6,611,121.8,3.3,1,0.167,9,0
cust_001396,3,149.03,88,49.68,4.33,3,477,238.0,1.0,1,0.0,3,0
cust_001397,4,863.07,57,215.77,4.33,3,383,127.7,4.2,1,0.25,4,0
cust_001398,2,173.08,101,86.54,5.0,2,471,471.0,1.0,1,0.0,2,1
cust_001399,1,40.12,444,40.12,5.0,1,0,0.0,8.0,1,1.0,1,1
cust_001400,3,398.78,12,132.93,3.67,3,672,336.0,1.7,1,0.0,3,0
cust_001401,1,119.01,638,119.01,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001402,2,530.39,340,265.2,3.0,2,232,232.0,4.5,1,0.0,4,1
cust_001403,4,712.86,40,178.22,4.25,4,368,122.3,2.2,1,0.25,7,0
cust_001404,3,527.06,29,175.69,4.0,2,388,194.0,2.3,1,0.333,5,0
cust_001405,2,228.39,286,114.2,2.5,2,236,236.0,1.0,1,0.0,2,1
cust_001406,7,1135.36,55,162.19,3.67,6,570,94.5,2.0,1,0.0,5,0
cust_001407,7,957.99,244,136.86,3.17,6,411,68.2,3.6,1,0.0,7,1
cust_001408,1,232.18,481,232.18,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001409,1,99.48,195,99.48,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_001410,4,393.01,18,98.25,3.25,4,644,214.3,1.2,1,0.25,4,0
cust_001412,6,821.39,87,136.9,2.6,5,601,119.6,2.3,1,0.5,5,0
cust_001413,2,233.22,36,116.61,0.0,0,97,97.0,6.5,1,0.5,3,0
cust_001415,5,353.65,14,70.73,4.2,5,482,119.8,1.4,1,0.4,3,0
cust_001416,2,429.26,81,214.63,5.0,2,242,242.0,2.5,1,0.5,2,0
cust_001417,3,685.08,316,228.36,3.0,2,87,43.5,1.3,1,0.333,2,1
cust_001418,6,1167.68,17,194.61,3.67,6,375,74.6,3.5,1,0.167,6,0
cust_001419,4,531.59,53,132.9,3.25,4,650,216.3,1.8,1,0.5,6,0
cust_001420,3,490.13,31,163.38,5.0,3,554,276.5,1.0,1,0.333,4,0
cust_001421,1,276.4,314,276.4,5.0,1,0,0.0,2.0,1,0.0,3,1
cust_001422,3,606.77,16,202.26,3.5,2,450,224.5,3.7,1,0.0,4,0
cust_001423,3,629.96,38,209.99,4.0,2,136,68.0,3.3,1,0.667,6,0
cust_001424,4,398.33,37,99.58,3.75,4,586,195.0,3.2,1,0.0,3,0
cust_001425,2,557.12,41,278.56,4.0,2,221,221.0,1.0,1,0.5,2,0
cust_001426,4,440.87,90,110.22,5.0,4,497,165.3,1.8,1,0.25,4,1
cust_001427,3,405.74,6,135.25,3.0,3,363,181.5,1.0,1,0.0,3,0
cust_001428,3,295.99,21,98.66,4.33,3,512,256.0,1.0,1,0.0,3,0
cust_001429,2,505.17,53,252.58,4.5,2,300,300.0,4.0,1,0.0,3,0
